SWAC-01-SP-OCO-OCO 10.255.3.147 0
SWAC-01-RS-KDK-CCA 172.16.69.91 2
RTSA-01-SP-SPO-STN 10.255.3.9 4
rtsa-02-sp-mmm-jos 10.255.3.135 0
RTSA-01-RS-SGB-PFO 172.16.232.58 0
RTSA-01-SP-MMM-JOS 10.255.3.92 0
RTSA-01-RS.SEE.SPE 172.16.155.194 0
RTSA-03-SP-DTC-EQ2-POI 10.255.3.122 0
RTSA-01-RS-BPR-BMP 172.16.181.130 0
SWAC-01-SP-DTC-ACT-POI 10.255.3.50 0
RTSA-01-SP-SPO-POA 10.255.3.33 3
RTSA-02-RS-TES-TR1_AIRSW-432 172.17.4.58 0
RTSA-01-SP-SPO-LIB 10.255.3.81 1
RJ.RJO.GPK.SW.EX.009 10.255.4.9 1
swac-02-sc-pac-gal 172.20.0.50 0
RTSA-01-RS-VAO-MRU 172.16.169.154 0
RTSA-03-RS-SDD-SLD 172.16.135.154 0
SWAC-02-RS-CAN-CSU-AIRSW-753 172.17.44.50 0
SWAC-04-RS-PAE-PTS 172.17.30.50 0
BCV-PER-01-CR-X670-001.4 10.150.109.9 0
SWAC-01-RS.SMA.JMS-AIRSW-731 172.16.200.52 0
RTSA-01-RS-NPT-NP3-AIRSW-565 172.16.42.106 0
RTSA-01-RS-SIA-SI2 172.17.16.58 0
RTSA-01-RS.SMA.SMA-AIRSW-392 172.16.188.82 0
RTSA-01-RS-SAN-SMA 172.16.180.146 0
rtsa-01-rs-cza-cz2 172.16.140.74 0
rtsa-01-rs-jcs-jcs 172.17.3.58 0
RTSA-01-RS-GAO-GRE 172.16.51.130 0
SWAC-01-RS-SJA-SBSA 172.17.18.58 0
RJ.RJO.PEN.SW.EX.008 10.255.4.8 1
RTPE-01-RJ-RJO-SCR 172.28.22.100 0
RTSA-01-RS-CND-CD1 172.16.143.194 0
RTSA-01-RS-CIO-CRN 172.16.29.218 0
RTSA-01-SP-SJV-SJV 10.255.3.109 0
SWAC-01-SP-SPO-VGE 10.255.3.76 0
SWAC-04-PR-CTA-VQM_SW-679 172.22.0.138 0
RTSA-01-SP-PGE-STI 10.255.3.5 0
RTSA01-RS.FWN.FDW-airsw-444 172.17.5.50 0
SWAC-01-RS-POI-TIM-POI-SW155 172.16.184.114 0
RTSA-01-SP-SOC-NMS 10.255.3.53 0
RJ-SCT-VOZ-SW-032 10.255.0.73 0
RTSA-01-SP-RPO-RRP 10.255.3.51 2
RJ.RJO.PLC.SW.EX.017 10.255.4.17 0
CE.FLA.SPO.SW.EX.03 10.255.6.3 0
RTSA-01-SP-ARQ-ARQ 10.255.3.16 1
RTSA-01-RS-NVP-NPS 172.16.40.52 failure
RJ.RJO.PDF.SW.JN.051 11.255.51.0 2
RTSA-01-SP-SPO-AME 10.255.3.82 0
RTSA-01-SP-BRU-BRU 10.255.3.15 0
RTSA-01-SP-INE-MPR 10.255.3.6 0
RTSA-01-SP-CAS-DTC-TIM 10.255.3.93 1
RTSA-01-RS-VAI-VEN 172.16.36.106 0
RTSA-01-RS-CFD-CDI 172.16.248.50 0
RTSA-01-RS-TEP-TEP 172.17.11.58 0
RTSA-01-RS-TJR-TPJ 172.16.145.114 0
RTSA-01-SP-STS-STS 10.255.3.121 0
RTSA-01-SP-DTC-IBM-POI 10.255.3.134 0
SWAC-02-RS-KDK-CCA-AIRSW-578 172.16.69.114 0
SWAC-01-RS-CIO-CRN 172.16.29.202 0
RTSA-01-RS-TES-TEF_SW-320 172.16.50.68 0
RTSA-01-RS-DPO-DPO 172.17.12.58 0
RTSA-01-SP-JAI-JAI 10.255.3.25 0
RTSA-01-RS-CLB-CLB 172.16.175.53 0
SWAC-01-SP-LRA-NML 10.255.3.100 0
RTSA-01-SP-BEP-SPS 10.255.3.72 0
RJ.RJO.SCR.SW.EX.016 10.255.4.16 0
RTSA-01-SP-SPO-BRF-VOZ_SW-021 10.255.0.52 0
RTSA-01-SP-JAU-JAU 10.255.3.73 0
RTPE-01-RJ-RJO-TLP 172.28.24.26 0
CE.FLA.SPO.SW.EX.2 10.255.6.2 0
RTSA-04-SP-DTC-EQ2-POI 10.255.3.136 3
RTSA-01-RS-KDK-CCA-AIRSW-685 172.16.69.122 0
RTSA-01-RS-PMM-PMI 172.16.157.90 0
SWAC-02-RS-VAI-VEN 172.16.36.138 0
RTSA-01-SP-SPO-UOL-POI 10.255.3.34 0
RTSA-01-SP-PDI-PDI 10.255.3.74 0
RTSA-01-PR-CTA-LV3-POI_SW-621 172.22.0.98 0
RTSA-01-MG-BHE-SER-VOZ(AIRSW-695) 10.255.0.162 0
RTPE-01-MG-BHE-BPT 10.150.21.9 0
SWAC-01-SP-CPR-OSO 10.255.3.64 1
RTSA-01-SP-DTC-GVT-POI 10.255.3.55 2
RTSA-01-RS-SRO-SRO 172.16.213.60 0
RTSA-01-RS-HZA-HZA 172.17.22.58 0
RTSA-01-RS-GRD-GRD 172.17.9.58 0
RTSA-01-RS-SBY-SEB 172.16.190.114 0
SWAC-01-SP-SOC-NMS 10.255.3.61 0
RTSA-01-SP-LRA-NML 10.255.3.99 0
RTSA-01-RS-UGN-ITQ 172.16.206.58 0
RTSA-01-RS-SLV-STL 172.16.203.58 0
RTSA-01-RS.SHN.SDM 172.16.119.147 0
RTSA-01-RS-SJA-SBSA 172.17.18.90 0
RTSA-01-RS-TMI-TMI-AIRSW-538 172.17.23.58 0
RJ.RJO.RB1.SW.EX.014 10.255.4.14 0
RTSA-01-SP-MOC-ASP 10.255.3.110 0
RTSA-01-RS-LVH-LVH 172.16.2.50 0
RTSA-01-SP-POI-INT-POI 10.255.3.97 0
SWAC-05-RS-PAE-STC 172.16.211.219 0
SWAC-01-SP-POI-TIG-POI 10.255.3.77 0
RTSA-02-SP-CNH-CNH 10.255.3.65 1
RTSA-01-SP-SPO-VRO-VOZ_SW-709 172.24.70.11 0
RTSA-01-RS-FCA-FCU-AIRSW-106 172.16.46.106 0
SWAC-01-RS-VAO-VM2 10.255.0.98 0
swac-03-rs-tri-tdi 172.16.222.162 0
AIRSW-642-SEBRATEL 10.255.0.125 0
SWAC-01-RS-PMM-CID2221-airsw-732 172.16.157.170 0
RTSA-01-SP-SPO-PJD 10.255.3.90 0
RTSA-01-RS-TRI-TDI-AIRSW-684 172.16.222.186 0
swac-01-rs-rrs-rsl 172.17.14.58 0
RTSA-01-RS.RRS.RSL 172.17.14.60 0
RTSA-01-SP-DTC-EQ1-POI 10.255.3.7 0
SWAC-01-RS-SHN-SDM 172.16.119.146 0
RTSA-01-SP-CPR-OSO 10.255.3.12 0
RTSA-01-RS-CQI-CQI 172.17.43.50 0
RTSA-01-SP-BTU-BTU 10.255.3.14 0
RTSA-01-SP-JAI-IND 10.255.3.18 0
RTSA-01-RS-SUV-SND 172.16.253.98 0
SWAC-01-RS-CFD-CDI 172.16.248.90 0
RSTA-01-RJ-RJO-RB1-VOZ 172.28.1.2 0
BA.SDR.INT.SW.EX.146 10.255.146.0 1
SWAC-01-SP-AAS-ARS 10.255.3.102 0
RTPE-01-RS-PAE-HMT 172.16.1.52 0
RTSA-01-RS-PKA-PCA 172.16.22.179 0
SWAC-03-RS-DSR-DOI-AIRSW-690 172.17.29.146 0
RTSA-01-SP-LEP-JAG 10.255.3.27 1
CE.FLA.LV3.SW.EX.1 10.255.6.1 0
SWAC-01-RS-RZO-INFO 172.16.29.250 0
RTSA-01-SP-IAQ-ITQ 10.255.3.107 0
SWAC-01-SP-IIA-AR-52 10.255.3.52 0
SWAC-01-SP-ARQ-ARQ 10.255.3.71 0
RJ.RJO.LZN.SW.EX.103.6 11.255.103.0 0
SWAC-01-RS.CND.CLA-AIRSW-764 172.16.143.195 0
SWAC-01-RS-PMM-PMI 172.16.157.122 0
airsw-626.stech.net.br 172.16.212.66 0
SWAC-01-RS-CQI-CQI-airsw-707 172.17.43.51 0
RTSA-01-SP-CNH-CNH 10.255.3.13 0
RTSA-01-SP-AAS-ARS 10.255.3.89 0
RTSA-01-MG-BHE-BPT-VOZ 172.31.100.34 0
RTSA-01-SP-DTC-ACT-POI 10.255.3.75 0
RJ.RJO.GLB.SW.EX.001 10.255.4.31 0
RTSA-02-PR-CTA-LV3-POI_SW-683 172.22.0.162 0
SWAC-04-RS-PAS-SPA 172.16.52.76 0
RTPE-01-RS-PAE-JOA 172.17.45.210 0
BHE-PAM-01-RE-CR-X670-100 10.150.247.251 2
SW-BHE-BPT-01-RE-CR-X670-100 10.150.247.252 3
SW-STE-01-RE-CR-X670-100 10.150.247.253 2
SW-SRA-01-RE-CR-X670-100 10.150.247.254 2
Airsw-78 172.16.0.226 3
SWAC-01-RS-PAS-SPA-AS274 172.16.103.107 0
airsw-580.stech.net.br 172.16.24.194 0
airsw-723.stech.net.br 172.16.68.186 0
RJ.RJO.SCT.SW.EX.022 172.31.100.194 0
RTSA-01-RS-GTI-GTI4 172.16.165.50 0
RTSA-01-RS-PLT-PEL 172.16.45.234 0
airsw-183.stech.net.br 172.16.17.194 3
SWAC-01-RS-PAE-STC 172.16.184.228 3
rtsa-01-rs-sfp-ivd 172.16.21.115 0
RTSA-01-SP-RCO-ALM 172.24.106.3 0
swac-01-rs-ros-rcs 172.16.23.114 3
SWAC-01-RS-ESU-ELD 172.16.34.218 0
SWAC-01-RS-NHO-NH1 172.16.37.99 0
SWAC-01-RS-RGR-CID4606 172.16.138.154 0
SWAC-01-RS-RGR-RG2 172.16.138.202 0
SWAC-01-RS-SLG-ALG 172.16.208.58 0
AIRSW-729-vetorial 172.16.235.252 2
SWAC-01-RS-SLL-SLO 172.16.234.51 0
SWAC-01-SC-BNU-BNU_SW-597 172.20.11.10 0
SWAC-01-SC-CUA-CRI_SW-734 172.20.1.98 0
SWAC-01-SC-FNS-FNS_SW-469 172.20.4.10 0
SWAC-01-SC-IQI-ITA_SW-563 172.20.8.10 0
SWAC-01-SC-JGS-JGS_SW-505 172.20.5.10 0
SWAC-01-SC-SBS-SBS_SW-624 172.20.16.10 0
SWAC-01-SP-BRE-ALP 172.24.121.180 0
SWAC-01-SP-SPO-SMR 172.24.173.35 0
SWAC-02-RS-BGE-BGE 172.16.250.122 0
SWAC-02-RS-LJO-LJ2 172.16.142.107 0
SWAC-02-RS-NHO-NH1 172.16.88.50 0
SWAC-02-RS-PAS-SPA-AS138 172.16.52.75 3
SWAC-02-RS-PLT-CID1850 172.16.96.66 0
SWAC-05-RS-PAE-HMT 172.16.58.70 3
swac-02-rs-plt-pl2 172.16.235.178 0
SWAC-04-RS-KDK-CCA-ID1775 172.16.69.106 3
SWAC-02-RS-SMA-PEB 172.17.2.114 0
SWAC-02-SP-DDA-DDA 172.24.191.11 0
SWAC-03-RS-CAM-CAM 172.16.26.186 0
SWAC-03-RS-ESU-ELD 172.16.85.58 0
SWAC-03-RS-GUB-GUA 172.16.233.98 0
SWAC-03-RS-LJO-LJ2 172.16.142.114 0
SWAC-03-RS-NHO-NH1 172.16.88.51 0
SWAC-03-RS-PAS-PA2 172.16.39.187 0
SWAC-03-RS-PLT-PL2 172.16.235.50 0
SWAC-03-RS-UGN-UGA 172.16.202.60 0
SWAC-04-RS-BGE-BGE 172.16.250.50 0
SWAC-04-RS-GUB-GUA 172.16.233.50 0
SWAC-04-RS-PAS-PA2 172.16.90.146 0
SWAC-04-RS-RGR-RG2 172.16.138.204 0
SWAC-04-RS-SLE-SLD 172.17.32.66 0
SWAC-04-RS-SMA-PEB 172.17.2.50 0
SWAC-04-RS-TQR-TQR 172.16.49.98 0
SWAC-04-SP-SCN-SCS 172.24.43.124 0
SWAC-05-RS-CSL-UVA 172.17.17.82 0
SPO.MMM.MMM.SW.EX.002 172.24.15.2 3
SWAC-05-RS-PAS-SPA 172.16.103.210 0
SWAC-05-RS-RGR-RG2 172.16.138.74 0
SWAC-05-RS-SLE-SLD 172.16.35.90 0
SWAC-08-RS-PAE-FLR 172.16.4.90 0
SP.SPO.VRAO.SW.EX.002 172.24.70.2 2
SP.SPO.BTU.SW.EX.072 172.24.79.2 3
SWAC-10-RS-SLL-SLO 172.16.234.50 0
SWAC-02-SP-DTC-LV3-POI 172.31.111.59 0
SWAC-08-RS-CSL-UVA 172.31.96.34 0
SWAC-07-RS-CSL-CID3011-AIRSW-455 172.31.96.36 0
